ID,URL,Paragraphs
235,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We will access  use  preserve  and/or disclose your Personal Information if we reasonably believe it necessary to satisfy a valid and legally enforceable warrant  subpoena  court order  law or regulation  or other judicial or administrative order. However  if we believe that a particular request for disclosure of a user's information is legally invalid or an abuse of the legal system and the affected user does not intend to oppose the disclosure themselves  we will try our best to fight it. We are committed to notifying you via email at least ten (10) calendar days  when possible  before we disclose your Personal Information in response to a legal demand. However  we may only provide notice if we are not legally restrained from contacting you  there is no credible threat to life or limb that is created or increased by disclosing the request  and you have provided us with an email address.
236,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Nothing in this Privacy Policy is intended to limit any legal objections or defenses you may have to a third-party's request (whether it be civil  criminal  or governmental) to disclose your Personal Information. We recommend seeking the advice of legal counsel immediately if such a request is made involving you.
237,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,For more information  see our Subpoena FAQ.
238,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
239,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,In the unlikely event that the ownership of the Foundation changes  we will provide you 30 days' notice before any Personal Information is transferred to the new owners or becomes subject to a different privacy policy.
240,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,In the extremely unlikely event that ownership of all or substantially all of the Foundation changes  or we go through a reorganization (such as a merger  consolidation  or acquisition)  consistent with our legitimate interest  we will continue to keep your Personal Information confidential  except as provided in this Policy  and provide notice to you via the Wikimedia Sites and a notification on WikimediaAnnounce-L or similar mailing list at least thirty (30) calendar days before any Personal Information is transferred or becomes subject to a different privacy policy.
241,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
242,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We  or users with certain administrative rights  use and disclose Personal Information that is reasonably necessary to:
243,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We do so to manage our relationship with you  to further our legitimate interest  and/or to comply with our legal obligations.
244,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We  or particular users with certain administrative rights as described below  need to use and share your Personal Information if it is reasonably believed to be necessary to enforce or investigate potential violations of our Terms of Use  this Privacy Policy  or any Wikimedia Foundation or user community-based policies. We may also need to access and share Personal Information to investigate and defend ourselves against legal threats or actions.
245,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Wikimedia Sites are collaborative  with users writing most of the policies and selecting from amongst themselves people to hold certain administrative rights. These rights may include access to limited amounts of otherwise nonpublic information about recent contributions and activity by other users. They use this access to help protect against vandalism and abuse  fight harassment of other users  and generally try to minimize disruptive behavior on the Wikimedia Sites. These various user-selected administrative groups have their own privacy and confidentiality guidelines  but all such groups are supposed to agree to follow our Access to nonpublic personal data policy. These user-selected administrative groups are accountable to other users through checks and balances: users are selected through a community-driven process and overseen by their peers through a logged history of their actions. However  the legal names of these users are not known to the Wikimedia Foundation.
246,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We hope that this never comes up  but we may disclose your Personal Information if we believe that it is reasonably necessary to prevent imminent and serious bodily harm or death to a person  or to protect our organization  employees  contractors  users  or the public. We may also disclose your Personal Information if we reasonably believe it necessary to detect  prevent  or otherwise assess and address potential spam  malware  fraud  abuse  unlawful activity  and security or technical concerns. (Check out the list of examples in our FAQ for more information.)
247,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
248,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We disclose Personal Information to our third-party service providers or contractors to help run or improve the Wikimedia Sites and provide services in support of our mission.
249,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We use third-party service providers or contractors to help run or improve the Wikimedia Sites for you and other users. We give access to your Personal Information to these providers or contractors as needed to perform their services for us or to use their tools and services. We put requirements  such as confidentiality agreements  in place to help ensure that these service providers treat your Personal Information consistently with  and no less protective of your privacy than  the principles of this Policy. For further information  please see our FAQ.
250,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,If you are visiting Wikimedia Sites with your mobile device  we use your IP address to provide anonymized or aggregated information to service providers regarding the volume of usage in certain areas.
251,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Some of our service providers ask us to post links to their privacy policies; a list of these service providers and links to their policies can be found on this page.
252,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
253,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,The open-source software that powers the Wikimedia Sites depends on the contributions of volunteer software developers  who spend time writing and testing code to help it improve and evolve with our users' needs. To facilitate their work  we give some developers limited access to systems that contain your Personal Information  but only as reasonably necessary for them to develop and contribute to the Wikimedia Sites.
254,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Similarly  we share non-Personal Information or aggregated information with researchers  scholars  academics  and other interested third parties who wish to study the Wikimedia Sites. Sharing this Personal Information helps them understand usage  viewing  and demographics statistics and patterns. They then can share their findings with us and our users so that we can all better understand and improve the Wikimedia Sites.
255,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,When we give access to Personal Information to third-party developers or researchers  we put requirements  such as reasonable technical and contractual protections  in place to help ensure that these service providers treat your Personal Information consistently with the principles of this Policy and in accordance with our instructions. If these developers or researchers later publish their work or findings  we ask that they not disclose your Personal Information. Please note that  despite the obligations we impose on developers and researchers  we cannot guarantee that they will abide by our agreement  nor do we guarantee that we will regularly screen or audit their projects. (You can learn more about re-identification in our FAQ.)
256,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
257,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Information that you post is public and can be seen and used by everyone.
258,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Any information you post publicly on the Wikimedia Sites is just that – public. For example  if you put your mailing address on your talk page  that is public  and not specifically protected by this Policy. And if you edit without registering or logging into your account  your IP address will be seen publicly. Please think carefully about your desired level of privacy before you disclose Personal Information on your user page or elsewhere.
259,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
260,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
261,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We use a variety of physical and technical measures  policies  and procedures to help protect your Personal Information from unauthorized access  use  or disclosure.
262,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We strive to protect your Personal Information from unauthorized access  use  or disclosure. We use a variety of physical and technical measures  policies  and procedures (such as access control procedures  network firewalls  and physical security) designed to protect our systems and your Personal Information. Unfortunately  there is no such thing as completely secure data transmission or storage  so we cannot guarantee that our security will not be breached (by technical measures or through violation of our policies and procedures).
263,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We will never ask for your password by email (but may send you a temporary password via email if you have requested a password reset). If you ever receive an email that requests your password  please let us know by sending it to privacy@wikimedia.org  so we can investigate the source of the email.
264,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
265,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Except as otherwise stated in this Policy  we only keep your Personal Information as long as necessary to maintain  understand and improve the Wikimedia Sites or to comply with applicable law.
266,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Once we receive Personal Information from you  we keep it for the shortest possible time that is consistent with the maintenance  understanding  and improvement of the Wikimedia Sites  and our obligations under applicable law. In most instances  Personal Information is deleted  aggregated or de-identified after 90 days. Non-Personal Information may be retained indefinitely as appropriate. (Check out the list of examples in our FAQ.)
267,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Please remember that when you make a contribution to any Wikimedia Site  the page history will show when your contribution was made  your username (if you are signed in)  or your IP address (if you edit while not logged in). The transparency of the projects' contribution and revision histories is critical to their efficacy and trustworthiness. To learn more about our data retention practices  see our data retention guidelines.
268,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,If you would like to request access to or removal of your Personal Information  you may contact us.
269,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,For information about how you may request removal of your Personal Information  or other rights you may have with respect to your Personal Information  see our FAQ. If you would like to request to access  update or restrict/object to the processing of Personal Information  or receive a copy of your Personal Information for purposes of transmitting it to another organization  you may Contact Us. We will respond to your request consistent with applicable law.
270,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Please note also that you may be able to exercise some of these rights without our intervention. For example  if you are a registered user  you can access and update some Personal Information in your Preferences  as well as download your user account data. You may also manage what kinds of notifications you receive and how often you receive them by going to your Notifications Preferences.
271,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
272,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,For the protection of the Wikimedia Foundation and other users  if you do not agree with this Privacy Policy  you may not use the Wikimedia Sites.
273,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
274,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,The Wikimedia Foundation is a non-profit organization based in San Francisco  California  with servers and data centers located in the U.S. If you decide to use Wikimedia Sites  whether from inside or outside of the U.S.  you understand that your Personal Information will be collected  transferred  stored  processed  disclosed and otherwise used in the U.S. as described in this Privacy Policy. You also understand that your information may be transferred by us from the U.S. to other countries  which may have different or less stringent data protection laws than your country  in connection with providing services to you.
275,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
276,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We are strongly committed to protecting users' Personal Information. Under this Policy  we may share your information only under particular situations  which you can learn more about in the When May We Share Your Information section of this Privacy Policy. In particular  we do not share your Personal Information for marketing purposes.
277,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Because we protect all users in accordance with this Privacy Policy  we do not change our behavior in response to a web browser's do not track signal. For more information regarding Do Not Track signals and how we handle them  please visit our FAQ.
278,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
279,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Substantial changes to this Policy will not be made until after a public comment period of at least 30 days.
280,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Because things naturally change over time and we want to ensure our Privacy Policy accurately reflects our practices and the law  it may be necessary to modify this Privacy Policy from time to time. We reserve the right to do so in the following manner:
281,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,We ask that you please review the most up-to-date version of our Privacy Policy. Your continued use of the Wikimedia Sites after any effective date of a subsequent version of this Privacy Policy constitutes acceptance of this Privacy Policy on your part.
282,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
283,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,If you have questions or suggestions about this Privacy Policy  or the information collected under this Privacy Policy  please email us at privacy@wikimedia.org or contact us directly. If you are located in the European Economic Area and have questions about your personal data or would like to request to access  update  or delete it  you may contact our representative via email at EUrepresentative.Wikimedia@twobirds.com  or via mail at:
284,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,If you are an individual located in the United Kingdom  and have questions about your personal data or would like to request to access  update  or delete it  you may contact our representative via email at UKrepresentative.Wikimedia@twobirds.com  or via mail at:
285,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Our European Economic Area and United Kingdom Representative can only be contacted for queries in relation to data protection.
286,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Depending on your jurisdiction  you also may have the right to lodge a complaint with a supervisory authority competent for your country or region.
287,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,
288,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Thank you for reading our Privacy Policy. We hope you enjoy using the Wikimedia Sites and appreciate your participation in creating  maintaining  and constantly working to improve the largest repository of free knowledge in the world.
289,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Please note that in the event of any differences in meaning or interpretation between the original English version of this Privacy Policy and a translation  the original English version takes precedence.
290,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,This version was approved by Amanda Keton on June 7  2021  pursuant to the Delegation of policy-making authority by the Board  and went into effect on June 25  2021. Previous versions can be found below:
291,https://en.wikipedia.org/wiki/Car/wiki/Wikipedia:About,Other reasons this message may be displayed:
292,https://en.wikipedia.org/wiki/Car/wiki/Wikipedia:General_disclaimer,Other reasons this message may be displayed:
293,https://en.wikipedia.org/wiki/Car//en.wikipedia.org/wiki/Wikipedia:Contact_us,Other reasons this message may be displayed:
294,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,It may not be circumvented  eroded  or ignored by Wikimedia Foundation officers or staff nor local policies of any Wikimedia project.Per resolution by the Foundation's Board  the Universal Code of Conduct (UCoC) applies to all Wikimedia projects and spaces as well as Foundation activities  including events it hosts and events it funds or supports with other resources.
295,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,We believe in empowering as many people as possible to actively participate in Wikimedia projects and spaces  to reach our vision of a world in which everyone can share in the sum of all human knowledge. We believe our communities of contributors should be as diverse  inclusive  and accessible as possible. We want these communities to be positive  safe and healthy environments for anyone who joins (and wants to join) them. We are committed to ensuring that it remains so  including by embracing this Code of Conduct and revisiting for updates as needed. Also  we wish to protect our projects against those who damage or distort the content.
296,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,In line with the Wikimedia mission  all who participate in Wikimedia projects and spaces will:
297,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,This Universal Code of Conduct (UCoC) defines a minimum set of guidelines of expected and unacceptable behaviour. It applies to everyone who interacts and contributes to online and offline Wikimedia projects and spaces. This includes new and experienced contributors  functionaries within the projects  event organizers and participants  employees and board members of affiliates and employees and board members of the Wikimedia Foundation. It applies to all Wikimedia projects  technical spaces  in-person and virtual events  as well as the following instances:
298,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,The Universal Code of Conduct provides a baseline of behaviour for collaboration on Wikimedia projects worldwide. Communities may add to this to develop policies that take account of local and cultural context  while maintaining the criteria listed here as a minimum standard.
299,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,The Universal Code of Conduct applies equally to all Wikimedians without any exceptions. Actions that contradict the Universal Code of Conduct can result in sanctions. These may be imposed by designated functionaries (as appropriate in their local context) and/or by the Wikimedia Foundation as the legal owner of the platforms.
300,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,Every Wikimedian  whether they are a new or experienced editor  a community functionary  an affiliate or Wikimedia Foundation board member or employee  is responsible for their own behaviour.
301,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,In all Wikimedia projects  spaces and events  behaviour will be founded in respect  civility  collegiality  solidarity and good citizenship. This applies to all contributors and participants in their interaction with all contributors and participants  without exceptions based on age  mental or physical disabilities  physical appearance  national  religious  ethnic and cultural background  caste  social class  language fluency  sexual orientation  gender identity  sex or career field. Nor will we make exceptions based on standing  skills or accomplishments in the Wikimedia projects or movement.
302,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,We expect all Wikimedians to show respect for others. In communicating with people  whether in online or offline Wikimedia environments  we will treat each other with mutual respect.
303,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,This includes but is not limited to:
304,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,We strive towards the following behaviours:
305,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,This includes but is not limited to:
306,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,The Universal Code of Conduct aims to help community members identify situations of bad behaviour. The following behaviours are considered unacceptable within the Wikimedia movement:
307,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,This includes any behaviour intended primarily to intimidate  outrage or upset a person  or any behaviour where this would reasonably be considered the most likely main outcome. Behaviour can be considered harassment if it is beyond what a reasonable person would be expected to tolerate in a global  intercultural environment. Harassment often takes the form of emotional abuse  especially towards people who are in a vulnerable position  and may include contacting workplaces or friends and family members in an effort to intimidate or embarrass. In some cases  behaviour that would not rise to the level of harassment in a single case can become harassment through repetition. Harassment includes but is not limited to:
308,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,Abuse occurs when someone in a real or perceived position of power  privilege  or influence engages in disrespectful  cruel  and/or violent behaviour towards other people. In Wikimedia environments  it may take the form of verbal or psychological abuse and may overlap with harassment.
309,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,Deliberately introducing biased  false  inaccurate or inappropriate content  or hindering  impeding or otherwise hampering the creation (and/or maintenance) of content.
This includes but is not limited to:
310,https://developer.wikimedia.org,Find technical documentation  and connect with the developer community behind Wikipedia and other Wikimedia projects.
311,https://developer.wikimedia.org,Get started
312,https://developer.wikimedia.org,
313,https://developer.wikimedia.org,Access articles from Wikipedia  media files  structured data  and more with public APIs and downloads.
314,https://developer.wikimedia.org,
315,https://developer.wikimedia.org,Tools and bots make it easier to edit and maintain Wikimedia projects.
316,https://developer.wikimedia.org,
317,https://developer.wikimedia.org,Help build the Wikimedia ecosystem with open source software.
318,https://developer.wikimedia.org,
319,https://developer.wikimedia.org,Get involved with the Wikimedia technical community  and find opportunities for support and learning.
320,https://developer.wikimedia.org,
321,https://developer.wikimedia.org,Find resources to help with questions and troubleshooting.
322,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,It may not be circumvented  eroded  or ignored by Wikimedia Foundation officers or staff nor local policies of any Wikimedia project.
323,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,As stated in our Privacy Policy  Wikimedia believes strongly in the values of privacy and transparency. To that end  we have created this Cookie Statement as a clear reference guide to the use of cookies on Wikimedia Sites. This Cookie Statement explains how we use cookies (and other locally stored data technologies)  how we use third-party cookies  and how you can manage your cookie options. For more information on our privacy practices  please visit our Privacy Policy.
324,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,The Wikimedia Foundation  the non-profit organization that hosts the Wikimedia Sites  actively collects some types of information with a variety of commonly-used technologies. These generally include tracking pixels  JavaScript  and a variety of locally stored data technologies  such as cookies and local storage.
325,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,A cookie is a tiny data file that we transfer onto your computer  mobile phone  or any other device that you use to access the Wikimedia Sites  and is generally used for authentication and tracking. Every cookie expires after a certain period of time  but that period varies depending on what the cookie is used for and how your browser is configured.
326,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Cookies are often categorized based on how long they remain active before they expire. A session cookie is one that generally expires when you close your web browser or mobile application. A persistent cookie is one that remains in your device  even after you close your browser or mobile application.  A persistent cookie expires according to the duration set by us  or when you delete it manually. You can learn more about cookies on Wikipedia.
327,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,You may remove or disable cookies through your browser settings. For more information on how to manage your cookie options  please see Section 3 of this Cookie Statement below.
328,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,For more information on this and other key terms that may be relevant  please read through our Privacy Policy Glossary.
329,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Cookies are not required in order to read or edit the Wikimedia Sites. We use the information we receive from cookies and other locally stored data technologies to make your experience with the Wikimedia Sites safer and better  to gain a greater understanding of user preferences and interactions with the Wikimedia Sites  and to generally improve our services. Cookies are required in order to login and for your edits to be associated to a user account; without cookies  your edits will be anonymous and unassociated with an account.
330,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,We use cookies  JavaScript  tracking pixels  and other locally stored data technologies to accomplish different purposes. Below is a list of the categories of cookies we use and what they are used for.
331,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Functionality:
332,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,These cookies help the Wikimedia Sites work and are essential in order to enable you to move around the Wikimedia site and use their features. These cookies are useful for remembering your username in the login field  maintaining your session and remembering previous actions  keeping you logged in (if selected)  and more.
333,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Here are a few examples:
334,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,{$wgCookiePrefix}* Token
335,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,This affects the threshold for how many unsuccessful login attempts trigger a notification to the user.
336,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,{$wgCookiePrefix}* Session
337,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Preferences:
338,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,These cookies store your preferences  so that they can be remembered the next time you use the Wikimedia Sites  for a more customized experience. These cookies are useful for recognizing and maintaining your language preference  remembering changes you have made to text size  fonts and other display preferences  so we can provide you with the look and feel that you want  and more.
339,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Here are a few examples:
340,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,●	where watchlistMessageld is the Id of the message being hidden
341,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Performance and Analysis:
342,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,These cookies count the number of visitors and collect information about how you use the Wikimedia Sites. This allows us to better understand your user experience on the Wikimedia Sites and helps us improve them for you and other users — for instance  by making sure users are finding what they need easily. Other examples include:
343,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Here are a few examples:
344,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Third-Party:
345,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,We will never use third-party cookies on our wikis unless we get your permission to do so. These cookies would allow us to render services provided by third parties  such as like and share buttons. When a third party provides these kinds of services  they may require the use of a cookie in order to provide their services.
346,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,If you ever come across a third-party cookie transferred to your device during your access of the Wikimedia wiki sites  where you did not take any action to authorize the use and/or transfer of that cookie  (such as one that may have been mistakenly placed by another user or administrator)  please report that cookie to us at privacywikimedia.org.
347,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,A note about Wikimedia Foundation non-wiki sites:
348,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Some non-wiki Wikimedia Foundation sites are hosted by a third-party service provider.
349,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Sites hosted by WordPress VIP may have the WordPress Stats module enabled. Stats is a service that allows us to understand how many visitors we get to our WordPress-hosted non-wiki sites  their location by country  and which pages  posts and links are the most popular. Only the Wikimedia Foundation and the service provider  Automattic/WordPress  have access to the raw Stats data  which is retained for a maximum of 30 days. For more information about Stats  see WordPress' support page on the module.
350,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Sites hosted by Civilized Discourse Construction Kit  Inc.  known as Discourse forums  use cookies for functionality purposes and to store preferences. Only the Wikimedia Foundation and the service provider have access to the raw data. For more information about the cookies and their retention periods  see Discourse's information about cookies. Please note that the Wikimedia Foundation has not configured its Discourse forums to use Google Analytics  serve advertisements  or process donations; Discourse cookies related to those purposes are not used in our Sites.
351,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,While this is not a comprehensive list  below are some of the things that you can do to limit use of cookies and other locally stored data technologies on your device. While cookies and other locally stored data technologies may not be necessary to use our sites  some features may not function properly if you disable them.
352,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,You can:
353,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Turning off the browser's cookies will prevent tracking pixels from tracking your specific activity. A tracking pixel may still record an anonymous visit from your IP address  but unique information will not be recorded. If you do not want to receive tracking pixels  you will need to disable HTML images in your browser-based email client  and that may affect your ability to view images in other emails that you receive.
354,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Please read through our Privacy Policy for more information. If you have any further questions  contact privacywikimedia.org.
355,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Thanks!
356,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,Please note that in the event of any differences in meaning or interpretation between the original English version of this content and a translation  the original English version takes precedence.
357,https://en.wikipedia.org/wiki/Car//en.m.wikipedia.org/w/index.php?title=Car/wiki/Car&mobileaction=toggle_view_mobile,Other reasons this message may be displayed:
358,https://en.wikipedia.org/wiki/Car//en.m.wikipedia.org/w/index.php?title=Car/wiki/Car&mobileaction=toggle_view_mobile,This page is not available in other languages.
359,https://wikimediafoundation.org/,The nonprofit Wikimedia Foundation provides the essential infrastructure for free knowledge. We host Wikipedia  the free online encyclopedia  created  edited  and verified by volunteers around the world  as well as many other vital community projects. All of which is made possible thanks to donations from individuals like you. We welcome anyone who shares our vision to join us in collecting and sharing knowledge that fully represents human diversity.
360,https://wikimediafoundation.org/,Protect and sustain Wikipedia
361,https://wikimediafoundation.org/,Donations are secure
362,https://wikimediafoundation.org/,1
363,https://wikimediafoundation.org/,You made it. It is yours to use. For free. That means you can use it  adapt it  or share what you find on Wikimedia sites. Just do not write your own bio  or copy/paste it into your homework.
364,https://wikimediafoundation.org/,
365,https://wikimediafoundation.org/,2
366,https://wikimediafoundation.org/,We do not sell your email address or any of your personal information to third parties. More information about our privacy practices are available at the Wikimedia Foundation privacy policy  donor privacy policy  and data retention guidelines.
367,https://wikimediafoundation.org/,3
368,https://wikimediafoundation.org/,Readers verify the facts. Articles are collaboratively created and edited by a community of volunteers using reliable sources  so no single person or company owns a Wikipedia article. The Wikimedia Foundation does not write or edit  but you and everyone you know can help.
369,https://wikimediafoundation.org/,4
370,https://wikimediafoundation.org/,The word “wiki” refers to a website built using collaborative editing software. Projects with no past or existing affiliation with Wikipedia or the Wikimedia Foundation  such as Wikileaks and wikiHow  also use the term. Although these sites also use “wiki” in their name  they have nothing to do with Wikimedia.
371,https://wikimediafoundation.org/,280 000+
372,https://wikimediafoundation.org/,editors contribute to Wikimedia projects every month
373,https://wikimediafoundation.org/,100+ million
374,https://wikimediafoundation.org/,media files on Wikimedia Commons and counting
375,https://wikimediafoundation.org/,1.5 billion
376,https://wikimediafoundation.org/,unique devices access Wikimedia projects every month
377,https://wikimediafoundation.org/,We conduct our own research and partner with researchers worldwide to address change in society and technology.
378,https://wikimediafoundation.org/,From site reliability to machine learning  our open-source technology makes Wikipedia faster  more reliable  and more accessible worldwide.
379,https://wikimediafoundation.org/,We fight to protect everyone’s right to access free and open knowledge.
380,https://wikimediafoundation.org/,
